LENGTH_OF_TEXT,DOES_HAVE_SPAMMY_WORDS,DOES_HAVE_LINKS,CLASS_LABEL
59,FALSE,FALSE,ham
43,FALSE,FALSE,ham
131,FALSE,FALSE,spam
215,FALSE,FALSE,ham
32,FALSE,FALSE,ham
69,FALSE,FALSE,ham
79,FALSE,FALSE,ham
149,FALSE,FALSE,ham
63,FALSE,FALSE,ham
155,FALSE,FALSE,ham
29,FALSE,FALSE,ham
145,FALSE,FALSE,ham
33,TRUE,FALSE,spam
22,FALSE,FALSE,ham
32,FALSE,FALSE,ham
10,FALSE,FALSE,ham
158,TRUE,FALSE,spam
61,FALSE,FALSE,ham
57,FALSE,FALSE,ham
36,FALSE,FALSE,ham
52,FALSE,FALSE,ham
163,FALSE,FALSE,ham
133,FALSE,FALSE,ham
55,FALSE,FALSE,ham
57,FALSE,FALSE,ham
68,FALSE,FALSE,ham
160,FALSE,FALSE,spam
123,FALSE,FALSE,ham
111,FALSE,FALSE,ham
137,FALSE,FALSE,spam
37,FALSE,FALSE,ham
152,FALSE,FALSE,spam
74,FALSE,FALSE,ham
47,FALSE,FALSE,ham
158,FALSE,FALSE,spam
9,FALSE,FALSE,ham
149,FALSE,FALSE,ham
44,FALSE,FALSE,ham
160,FALSE,FALSE,spam
23,FALSE,FALSE,ham
26,FALSE,FALSE,ham
35,FALSE,FALSE,ham
111,FALSE,FALSE,spam
29,FALSE,FALSE,ham
131,FALSE,FALSE,ham
28,FALSE,FALSE,ham
23,FALSE,FALSE,ham
52,FALSE,FALSE,ham
53,FALSE,FALSE,ham
131,FALSE,FALSE,ham
11,FALSE,FALSE,ham
27,FALSE,FALSE,ham
88,FALSE,FALSE,ham
166,FALSE,FALSE,ham
42,FALSE,FALSE,ham
32,FALSE,FALSE,ham
157,TRUE,FALSE,spam
588,FALSE,FALSE,ham
151,FALSE,FALSE,spam
74,FALSE,FALSE,ham
39,FALSE,FALSE,ham
26,FALSE,FALSE,ham
57,FALSE,FALSE,ham
54,FALSE,FALSE,ham
94,FALSE,FALSE,ham
276,FALSE,FALSE,ham
82,TRUE,FALSE,ham
160,FALSE,FALSE,ham
151,FALSE,FALSE,ham
60,FALSE,FALSE,ham
51,FALSE,FALSE,ham
52,FALSE,FALSE,spam
138,FALSE,FALSE,ham
104,FALSE,FALSE,ham
75,FALSE,FALSE,ham
29,FALSE,FALSE,ham
142,FALSE,FALSE,ham
40,FALSE,FALSE,ham
166,FALSE,FALSE,ham
152,FALSE,FALSE,spam
130,FALSE,FALSE,ham
15,FALSE,FALSE,ham
31,FALSE,FALSE,ham
52,FALSE,FALSE,ham
234,TRUE,FALSE,ham
50,FALSE,FALSE,ham
103,FALSE,FALSE,ham
140,TRUE,FALSE,spam
25,FALSE,FALSE,ham
154,FALSE,FALSE,spam
49,FALSE,FALSE,ham
47,FALSE,FALSE,ham
27,FALSE,FALSE,ham
77,FALSE,FALSE,ham
28,FALSE,FALSE,ham
34,FALSE,FALSE,ham
22,FALSE,FALSE,ham
95,FALSE,FALSE,ham
22,FALSE,FALSE,ham
54,FALSE,FALSE,ham
67,FALSE,FALSE,ham
73,FALSE,FALSE,ham
56,FALSE,FALSE,ham
32,FALSE,FALSE,ham
25,FALSE,FALSE,ham
163,TRUE,FALSE,spam
66,FALSE,FALSE,ham
43,FALSE,FALSE,ham
121,FALSE,FALSE,ham
55,FALSE,FALSE,ham
139,FALSE,FALSE,spam
126,FALSE,FALSE,ham
27,FALSE,FALSE,ham
141,FALSE,FALSE,ham
111,FALSE,FALSE,ham
109,FALSE,FALSE,ham
6,FALSE,FALSE,ham
142,FALSE,FALSE,ham
137,FALSE,FALSE,spam
46,FALSE,FALSE,ham
32,FALSE,FALSE,ham
89,FALSE,FALSE,ham
64,FALSE,FALSE,ham
148,FALSE,FALSE,spam
77,FALSE,FALSE,ham
47,FALSE,FALSE,ham
42,FALSE,FALSE,ham
29,FALSE,FALSE,ham
37,FALSE,FALSE,ham
86,FALSE,FALSE,ham
47,FALSE,FALSE,ham
33,FALSE,FALSE,ham
23,FALSE,FALSE,ham
67,FALSE,FALSE,ham
32,FALSE,FALSE,ham
31,FALSE,FALSE,ham
25,FALSE,FALSE,ham
11,FALSE,FALSE,ham
129,FALSE,FALSE,ham
33,FALSE,FALSE,ham
30,FALSE,FALSE,ham
183,FALSE,FALSE,ham
156,FALSE,FALSE,ham
47,FALSE,FALSE,ham
32,FALSE,FALSE,ham
135,FALSE,FALSE,ham
101,FALSE,FALSE,ham
59,FALSE,FALSE,ham
43,FALSE,FALSE,ham
48,FALSE,FALSE,spam
95,FALSE,FALSE,ham
142,FALSE,FALSE,ham
38,FALSE,FALSE,ham
100,FALSE,FALSE,spam
327,FALSE,FALSE,ham
29,FALSE,FALSE,ham
36,FALSE,FALSE,ham
87,FALSE,FALSE,ham
35,FALSE,FALSE,ham
62,FALSE,FALSE,ham
32,TRUE,FALSE,ham
24,FALSE,FALSE,ham
120,FALSE,FALSE,spam
112,FALSE,FALSE,ham
57,FALSE,FALSE,ham
26,FALSE,FALSE,ham
110,FALSE,FALSE,ham
147,FALSE,FALSE,spam
147,FALSE,FALSE,ham
32,FALSE,FALSE,ham
151,FALSE,FALSE,ham
42,FALSE,FALSE,ham
30,FALSE,FALSE,ham
135,FALSE,FALSE,spam
94,FALSE,FALSE,ham
28,FALSE,FALSE,ham
164,FALSE,FALSE,ham
38,FALSE,FALSE,ham
46,FALSE,FALSE,ham
23,FALSE,FALSE,ham
269,FALSE,FALSE,ham
65,FALSE,FALSE,ham
24,FALSE,FALSE,ham
42,FALSE,FALSE,ham
45,FALSE,FALSE,ham
54,FALSE,FALSE,ham
26,FALSE,FALSE,ham
60,FALSE,FALSE,ham
159,TRUE,FALSE,spam
141,FALSE,FALSE,ham
151,FALSE,FALSE,ham
35,FALSE,FALSE,ham
32,FALSE,FALSE,ham
143,FALSE,FALSE,ham
60,FALSE,FALSE,ham
107,FALSE,FALSE,spam
96,FALSE,FALSE,ham
30,FALSE,FALSE,ham
147,TRUE,FALSE,spam
126,FALSE,FALSE,ham
122,FALSE,FALSE,spam
41,FALSE,FALSE,ham
30,FALSE,FALSE,ham
157,FALSE,FALSE,ham
71,FALSE,FALSE,ham
112,FALSE,FALSE,ham
43,FALSE,FALSE,ham
14,FALSE,FALSE,ham
49,FALSE,FALSE,ham
47,FALSE,FALSE,ham
134,TRUE,FALSE,spam
42,FALSE,FALSE,ham
26,FALSE,FALSE,ham
111,FALSE,FALSE,spam
23,FALSE,FALSE,ham
30,FALSE,FALSE,ham
108,FALSE,FALSE,ham
164,TRUE,FALSE,spam
110,FALSE,FALSE,spam
119,FALSE,FALSE,ham
37,FALSE,FALSE,ham
75,FALSE,FALSE,ham
152,TRUE,FALSE,spam
46,FALSE,FALSE,ham
51,FALSE,FALSE,ham
461,FALSE,FALSE,ham
127,FALSE,FALSE,ham
44,FALSE,FALSE,ham
34,FALSE,FALSE,ham
72,FALSE,FALSE,ham
30,FALSE,FALSE,ham
27,FALSE,FALSE,ham
48,FALSE,FALSE,ham
90,FALSE,FALSE,ham
50,FALSE,FALSE,ham
47,FALSE,FALSE,ham
22,FALSE,FALSE,ham
41,FALSE,FALSE,ham
37,FALSE,FALSE,ham
173,FALSE,FALSE,ham
95,FALSE,FALSE,ham
69,FALSE,FALSE,ham
27,FALSE,FALSE,ham
47,FALSE,FALSE,ham
93,FALSE,FALSE,ham
32,FALSE,FALSE,ham
48,FALSE,FALSE,ham
63,FALSE,FALSE,ham
73,FALSE,FALSE,ham
295,FALSE,FALSE,ham
39,FALSE,FALSE,ham
120,FALSE,FALSE,ham
43,FALSE,FALSE,ham
169,FALSE,FALSE,ham
101,FALSE,FALSE,ham
32,FALSE,FALSE,ham
150,FALSE,FALSE,ham
40,FALSE,FALSE,ham
85,FALSE,FALSE,ham
2,FALSE,FALSE,ham
131,FALSE,FALSE,ham
49,FALSE,FALSE,ham
32,FALSE,FALSE,ham
29,FALSE,FALSE,ham
153,FALSE,FALSE,spam
24,FALSE,FALSE,ham
74,FALSE,FALSE,ham
141,FALSE,TRUE,spam
242,FALSE,FALSE,ham
40,FALSE,FALSE,ham
66,FALSE,FALSE,ham
25,FALSE,FALSE,ham
147,FALSE,TRUE,spam
26,FALSE,FALSE,ham
27,FALSE,FALSE,ham
121,FALSE,FALSE,spam
23,FALSE,FALSE,ham
38,FALSE,FALSE,ham
34,FALSE,FALSE,ham
55,FALSE,FALSE,ham
46,FALSE,FALSE,ham
22,FALSE,FALSE,ham
42,FALSE,FALSE,ham
35,FALSE,FALSE,ham
53,FALSE,FALSE,ham
112,FALSE,FALSE,ham
39,FALSE,FALSE,ham
38,FALSE,FALSE,ham
129,FALSE,FALSE,ham
67,FALSE,FALSE,ham
147,FALSE,FALSE,ham
61,FALSE,FALSE,ham
38,FALSE,FALSE,ham
82,FALSE,FALSE,ham
15,FALSE,FALSE,ham
153,FALSE,FALSE,ham
42,FALSE,FALSE,ham
155,FALSE,FALSE,ham
50,FALSE,FALSE,ham
52,FALSE,FALSE,ham
140,FALSE,FALSE,spam
54,FALSE,FALSE,ham
49,FALSE,FALSE,ham
67,FALSE,FALSE,ham
139,FALSE,FALSE,ham
110,FALSE,FALSE,ham
37,FALSE,FALSE,ham
40,FALSE,FALSE,ham
25,FALSE,FALSE,ham
113,FALSE,FALSE,ham
28,FALSE,FALSE,ham
48,FALSE,FALSE,ham
58,FALSE,FALSE,ham
66,FALSE,FALSE,ham
26,FALSE,FALSE,ham
297,FALSE,FALSE,ham
148,FALSE,FALSE,ham
149,FALSE,FALSE,ham
154,FALSE,FALSE,ham
112,FALSE,FALSE,spam
36,FALSE,FALSE,ham
35,FALSE,FALSE,ham
31,FALSE,FALSE,ham
70,FALSE,FALSE,ham
33,FALSE,FALSE,ham
35,FALSE,FALSE,ham
23,TRUE,FALSE,ham
76,FALSE,FALSE,ham
24,FALSE,FALSE,ham
41,FALSE,FALSE,ham
48,FALSE,FALSE,ham
143,TRUE,FALSE,spam
59,FALSE,FALSE,ham
53,FALSE,FALSE,ham
139,TRUE,FALSE,spam
19,FALSE,FALSE,ham
51,FALSE,FALSE,ham
122,FALSE,FALSE,ham
53,FALSE,FALSE,ham
22,FALSE,FALSE,ham
156,FALSE,FALSE,spam
155,FALSE,FALSE,ham
25,FALSE,FALSE,ham
39,FALSE,FALSE,ham
119,FALSE,FALSE,ham
104,FALSE,FALSE,ham
45,FALSE,FALSE,ham
18,FALSE,FALSE,ham
19,FALSE,FALSE,ham
144,TRUE,FALSE,spam
30,FALSE,FALSE,ham
91,FALSE,FALSE,ham
156,FALSE,FALSE,ham
45,FALSE,FALSE,ham
42,FALSE,FALSE,ham
36,FALSE,FALSE,ham
113,FALSE,FALSE,ham
139,FALSE,FALSE,ham
38,FALSE,FALSE,ham
43,FALSE,FALSE,ham
29,FALSE,FALSE,ham
145,FALSE,FALSE,spam
61,FALSE,FALSE,ham
160,FALSE,FALSE,spam
5,FALSE,FALSE,ham
33,FALSE,FALSE,ham
41,FALSE,FALSE,ham
60,FALSE,FALSE,ham
44,FALSE,FALSE,ham
32,FALSE,FALSE,ham
87,FALSE,FALSE,ham
66,FALSE,FALSE,ham
152,FALSE,FALSE,spam
148,FALSE,FALSE,ham
56,FALSE,FALSE,ham
101,FALSE,FALSE,spam
148,FALSE,FALSE,ham
55,FALSE,FALSE,ham
35,FALSE,FALSE,ham
31,FALSE,FALSE,ham
38,FALSE,FALSE,ham
59,FALSE,FALSE,ham
114,FALSE,TRUE,spam
27,FALSE,FALSE,ham
159,TRUE,FALSE,spam
55,FALSE,FALSE,ham
30,FALSE,FALSE,ham
33,FALSE,FALSE,ham
92,FALSE,FALSE,ham
59,FALSE,FALSE,ham
160,FALSE,FALSE,ham
130,FALSE,FALSE,ham
112,FALSE,FALSE,ham
52,FALSE,FALSE,ham
65,FALSE,FALSE,ham
59,FALSE,FALSE,ham
23,FALSE,FALSE,ham
153,FALSE,FALSE,spam
41,FALSE,FALSE,ham
137,FALSE,FALSE,ham
148,FALSE,FALSE,spam
35,FALSE,FALSE,ham
69,FALSE,FALSE,ham
68,FALSE,FALSE,ham
68,FALSE,FALSE,ham
49,FALSE,FALSE,ham
96,FALSE,FALSE,ham
46,FALSE,FALSE,ham
47,FALSE,FALSE,ham
50,FALSE,FALSE,ham
28,FALSE,FALSE,ham
110,FALSE,FALSE,ham
97,FALSE,FALSE,ham
46,FALSE,FALSE,ham
90,FALSE,FALSE,ham
13,FALSE,FALSE,ham
41,FALSE,FALSE,ham
65,FALSE,FALSE,ham
134,FALSE,FALSE,ham
145,FALSE,FALSE,ham
131,FALSE,FALSE,ham
33,FALSE,FALSE,ham
14,FALSE,FALSE,ham
105,FALSE,FALSE,ham
42,TRUE,FALSE,ham
159,FALSE,FALSE,spam
40,FALSE,FALSE,ham
47,FALSE,FALSE,ham
80,FALSE,FALSE,ham
72,FALSE,FALSE,ham
157,FALSE,FALSE,spam
150,FALSE,FALSE,ham
33,FALSE,FALSE,ham
33,FALSE,FALSE,ham
32,FALSE,FALSE,ham
281,FALSE,FALSE,ham
44,FALSE,FALSE,ham
136,FALSE,FALSE,spam
142,FALSE,FALSE,spam
102,FALSE,FALSE,ham
34,FALSE,FALSE,ham
73,FALSE,FALSE,ham
149,FALSE,FALSE,ham
20,FALSE,FALSE,ham
22,FALSE,FALSE,ham
92,FALSE,FALSE,ham
86,FALSE,FALSE,ham
28,FALSE,FALSE,ham
40,FALSE,FALSE,ham
90,FALSE,FALSE,ham
47,FALSE,FALSE,ham
66,FALSE,FALSE,ham
63,FALSE,FALSE,ham
147,FALSE,FALSE,ham
47,FALSE,FALSE,ham
151,FALSE,FALSE,ham
37,FALSE,FALSE,ham
41,FALSE,FALSE,ham
32,FALSE,FALSE,ham
24,FALSE,FALSE,ham
29,FALSE,FALSE,ham
50,FALSE,FALSE,ham
35,FALSE,FALSE,ham
38,FALSE,FALSE,ham
41,FALSE,FALSE,ham
118,FALSE,FALSE,ham
57,FALSE,FALSE,ham
115,FALSE,FALSE,ham
157,FALSE,FALSE,spam
51,FALSE,FALSE,ham
82,FALSE,FALSE,ham
29,FALSE,FALSE,ham
23,FALSE,FALSE,ham
72,FALSE,FALSE,ham
173,TRUE,FALSE,spam
72,FALSE,FALSE,ham
33,FALSE,FALSE,ham
111,FALSE,FALSE,ham
34,FALSE,FALSE,ham
86,FALSE,FALSE,ham
50,FALSE,FALSE,spam
121,FALSE,FALSE,ham
61,FALSE,FALSE,ham
14,FALSE,FALSE,ham
120,FALSE,FALSE,ham
78,FALSE,FALSE,ham
50,FALSE,FALSE,ham
27,FALSE,FALSE,ham
444,FALSE,FALSE,ham
79,FALSE,FALSE,ham
84,FALSE,FALSE,ham
62,FALSE,FALSE,ham
33,FALSE,FALSE,ham
68,FALSE,FALSE,ham
107,FALSE,FALSE,ham
37,FALSE,FALSE,ham
132,FALSE,FALSE,ham
139,FALSE,FALSE,spam
105,FALSE,FALSE,spam
69,FALSE,FALSE,ham
83,FALSE,FALSE,ham
38,FALSE,FALSE,ham
114,FALSE,FALSE,ham
151,FALSE,FALSE,ham
80,FALSE,FALSE,ham
80,FALSE,FALSE,ham
157,FALSE,FALSE,spam
134,TRUE,FALSE,spam
158,FALSE,FALSE,ham
35,FALSE,FALSE,ham
40,FALSE,FALSE,spam
165,FALSE,FALSE,ham
42,FALSE,FALSE,ham
153,FALSE,FALSE,ham
320,FALSE,FALSE,ham
93,FALSE,FALSE,ham
148,FALSE,FALSE,ham
50,FALSE,FALSE,ham
72,FALSE,FALSE,ham
55,FALSE,FALSE,ham
158,FALSE,FALSE,ham
54,FALSE,FALSE,ham
113,FALSE,FALSE,ham
70,FALSE,FALSE,ham
146,TRUE,TRUE,spam
77,FALSE,FALSE,ham
72,FALSE,FALSE,ham
33,TRUE,FALSE,ham
32,FALSE,FALSE,ham
91,FALSE,FALSE,ham
22,FALSE,FALSE,ham
148,FALSE,FALSE,ham
145,FALSE,FALSE,ham
126,FALSE,FALSE,ham
28,FALSE,FALSE,ham
52,FALSE,FALSE,ham
36,FALSE,FALSE,ham
126,FALSE,FALSE,ham
47,FALSE,FALSE,ham
27,FALSE,FALSE,ham
41,FALSE,FALSE,ham
129,TRUE,FALSE,ham
140,FALSE,FALSE,spam
83,FALSE,FALSE,ham
41,FALSE,FALSE,ham
28,FALSE,FALSE,ham
34,FALSE,FALSE,ham
39,FALSE,FALSE,ham
54,FALSE,FALSE,ham
90,FALSE,FALSE,ham
35,FALSE,FALSE,ham
34,FALSE,FALSE,ham
91,FALSE,FALSE,ham
52,FALSE,FALSE,ham
45,FALSE,FALSE,ham
54,FALSE,FALSE,ham
77,FALSE,FALSE,ham
22,FALSE,FALSE,ham
22,FALSE,FALSE,ham
368,FALSE,FALSE,ham
28,FALSE,FALSE,ham
82,FALSE,FALSE,ham
55,FALSE,FALSE,ham
68,FALSE,FALSE,ham
29,FALSE,FALSE,ham
115,FALSE,FALSE,ham
67,FALSE,FALSE,ham
96,FALSE,FALSE,ham
78,FALSE,FALSE,spam
25,FALSE,FALSE,ham
104,FALSE,FALSE,ham
44,FALSE,FALSE,ham
18,TRUE,FALSE,ham
47,FALSE,FALSE,ham
22,FALSE,FALSE,ham
31,FALSE,FALSE,ham
39,FALSE,FALSE,ham
40,FALSE,FALSE,ham
69,FALSE,FALSE,ham
79,FALSE,FALSE,ham
117,FALSE,FALSE,ham
38,FALSE,FALSE,ham
65,FALSE,FALSE,ham
23,FALSE,FALSE,ham
3,FALSE,FALSE,ham
151,FALSE,FALSE,ham
58,FALSE,FALSE,ham
24,FALSE,FALSE,ham
31,FALSE,FALSE,ham
33,FALSE,FALSE,ham
150,FALSE,FALSE,spam
54,FALSE,FALSE,ham
60,FALSE,FALSE,ham
160,TRUE,FALSE,spam
9,FALSE,FALSE,ham
71,FALSE,FALSE,ham
28,FALSE,FALSE,ham
41,FALSE,FALSE,ham
29,FALSE,FALSE,ham
81,FALSE,FALSE,spam
34,FALSE,FALSE,ham
31,FALSE,FALSE,ham
11,FALSE,FALSE,ham
129,FALSE,FALSE,ham
11,FALSE,FALSE,ham
127,FALSE,FALSE,spam
28,FALSE,FALSE,ham
47,FALSE,FALSE,ham
59,FALSE,FALSE,ham
153,FALSE,FALSE,spam
31,FALSE,FALSE,ham
140,FALSE,FALSE,ham
44,FALSE,FALSE,ham
65,FALSE,FALSE,ham
22,FALSE,FALSE,ham
82,FALSE,FALSE,ham
158,FALSE,FALSE,ham
157,TRUE,FALSE,spam
120,FALSE,FALSE,ham
131,FALSE,FALSE,ham
40,FALSE,FALSE,ham
52,FALSE,FALSE,ham
34,FALSE,FALSE,ham
23,FALSE,FALSE,ham
29,FALSE,FALSE,ham
48,FALSE,FALSE,ham
38,FALSE,FALSE,ham
136,FALSE,FALSE,spam
157,TRUE,FALSE,spam
153,FALSE,FALSE,spam
64,FALSE,FALSE,spam
160,TRUE,FALSE,spam
158,TRUE,FALSE,spam
161,FALSE,FALSE,spam
31,FALSE,FALSE,ham
86,FALSE,FALSE,ham
34,FALSE,FALSE,ham
56,FALSE,FALSE,ham
193,FALSE,FALSE,ham
34,FALSE,FALSE,ham
124,FALSE,FALSE,ham
106,FALSE,FALSE,spam
152,FALSE,FALSE,ham
65,FALSE,FALSE,ham
103,TRUE,FALSE,ham
51,FALSE,FALSE,ham
29,FALSE,FALSE,ham
25,FALSE,FALSE,ham
78,FALSE,FALSE,ham
30,FALSE,FALSE,ham
139,TRUE,FALSE,spam
153,FALSE,TRUE,spam
135,FALSE,FALSE,ham
44,FALSE,FALSE,ham
89,FALSE,FALSE,ham
142,FALSE,FALSE,ham
49,FALSE,FALSE,ham
54,FALSE,FALSE,ham
19,FALSE,FALSE,ham
34,FALSE,FALSE,ham
107,FALSE,FALSE,ham
24,FALSE,FALSE,ham
274,FALSE,FALSE,ham
118,FALSE,FALSE,ham
158,FALSE,FALSE,ham
28,FALSE,FALSE,ham
127,FALSE,FALSE,ham
52,FALSE,FALSE,ham
153,FALSE,TRUE,spam
131,FALSE,FALSE,ham
155,FALSE,FALSE,ham
101,FALSE,TRUE,spam
73,FALSE,FALSE,ham
8,FALSE,FALSE,ham
57,FALSE,FALSE,ham
106,FALSE,FALSE,ham
157,FALSE,FALSE,spam
56,FALSE,FALSE,ham
49,FALSE,FALSE,ham
27,FALSE,FALSE,ham
176,FALSE,FALSE,ham
92,FALSE,FALSE,ham
31,FALSE,FALSE,ham
38,FALSE,FALSE,ham
156,FALSE,FALSE,ham
66,FALSE,FALSE,ham
180,FALSE,FALSE,ham
63,FALSE,FALSE,ham
59,FALSE,FALSE,ham
25,FALSE,FALSE,ham
24,FALSE,FALSE,ham
148,FALSE,FALSE,spam
149,FALSE,FALSE,ham
165,FALSE,FALSE,ham
63,FALSE,FALSE,ham
32,FALSE,FALSE,ham
29,FALSE,FALSE,ham
35,FALSE,FALSE,ham
22,FALSE,FALSE,ham
105,FALSE,FALSE,ham
3,FALSE,FALSE,ham
126,TRUE,FALSE,ham
31,FALSE,FALSE,ham
140,FALSE,FALSE,spam
161,FALSE,FALSE,spam
75,FALSE,FALSE,ham
121,FALSE,FALSE,ham
75,FALSE,FALSE,ham
95,FALSE,FALSE,ham
156,FALSE,TRUE,spam
114,FALSE,FALSE,ham
26,FALSE,FALSE,ham
48,TRUE,FALSE,ham
25,FALSE,FALSE,ham
38,FALSE,FALSE,ham
7,FALSE,FALSE,ham
36,FALSE,FALSE,ham
189,FALSE,FALSE,ham
125,FALSE,FALSE,ham
55,FALSE,FALSE,ham
38,FALSE,FALSE,ham
29,FALSE,FALSE,ham
46,FALSE,FALSE,ham
62,FALSE,FALSE,ham
32,FALSE,FALSE,ham
194,FALSE,FALSE,ham
287,FALSE,FALSE,ham
37,FALSE,FALSE,ham
42,FALSE,FALSE,ham
70,FALSE,FALSE,ham
77,FALSE,FALSE,ham
115,FALSE,FALSE,ham
15,FALSE,FALSE,ham
49,FALSE,FALSE,ham
53,TRUE,FALSE,ham
92,FALSE,FALSE,ham
33,FALSE,FALSE,ham
150,TRUE,FALSE,spam
157,FALSE,FALSE,spam
87,FALSE,FALSE,ham
36,FALSE,FALSE,ham
134,FALSE,FALSE,ham
22,FALSE,FALSE,ham
26,FALSE,FALSE,ham
24,FALSE,FALSE,ham
97,FALSE,FALSE,ham
153,FALSE,FALSE,ham
139,FALSE,FALSE,ham
45,FALSE,FALSE,ham
69,FALSE,FALSE,ham
40,FALSE,FALSE,ham
30,FALSE,FALSE,ham
40,FALSE,FALSE,ham
84,FALSE,FALSE,ham
25,FALSE,FALSE,ham
140,FALSE,FALSE,ham
152,FALSE,FALSE,spam
71,FALSE,FALSE,ham
85,FALSE,FALSE,ham
69,FALSE,FALSE,ham
23,FALSE,FALSE,ham
25,FALSE,FALSE,ham
24,FALSE,FALSE,ham
30,FALSE,FALSE,ham
162,FALSE,TRUE,spam
28,FALSE,FALSE,ham
43,FALSE,FALSE,ham
39,FALSE,FALSE,ham
157,FALSE,FALSE,spam
83,FALSE,FALSE,ham
68,FALSE,FALSE,spam
73,FALSE,FALSE,ham
133,FALSE,FALSE,spam
47,FALSE,FALSE,ham
322,FALSE,FALSE,ham
59,FALSE,TRUE,ham
134,FALSE,TRUE,spam
42,FALSE,FALSE,ham
31,FALSE,FALSE,ham
145,FALSE,FALSE,spam
30,FALSE,FALSE,ham
36,FALSE,FALSE,ham
149,FALSE,FALSE,spam
29,FALSE,FALSE,ham
59,FALSE,FALSE,ham
154,FALSE,FALSE,ham
47,FALSE,FALSE,ham
87,FALSE,FALSE,ham
126,FALSE,FALSE,ham
128,FALSE,FALSE,ham
12,FALSE,FALSE,ham
53,FALSE,FALSE,ham
41,FALSE,FALSE,ham
143,FALSE,FALSE,spam
176,FALSE,FALSE,ham
155,FALSE,FALSE,spam
99,FALSE,FALSE,ham
72,TRUE,FALSE,ham
123,FALSE,FALSE,ham
69,FALSE,FALSE,ham
39,FALSE,FALSE,ham
17,FALSE,FALSE,ham
22,FALSE,FALSE,ham
157,TRUE,FALSE,spam
48,FALSE,FALSE,ham
38,FALSE,FALSE,ham
115,TRUE,FALSE,spam
30,FALSE,FALSE,ham
38,FALSE,FALSE,ham
25,FALSE,FALSE,ham
28,FALSE,FALSE,ham
46,FALSE,FALSE,ham
72,FALSE,FALSE,ham
41,FALSE,FALSE,ham
31,FALSE,FALSE,ham
59,FALSE,FALSE,ham
28,FALSE,FALSE,ham
30,FALSE,FALSE,ham
131,FALSE,FALSE,ham
55,FALSE,FALSE,ham
32,FALSE,FALSE,ham
138,FALSE,FALSE,ham
125,FALSE,FALSE,ham
13,FALSE,FALSE,ham
81,FALSE,FALSE,ham
155,FALSE,FALSE,ham
74,FALSE,FALSE,ham
34,FALSE,FALSE,ham
166,FALSE,FALSE,spam
84,FALSE,FALSE,ham
190,FALSE,FALSE,ham
42,FALSE,FALSE,ham
37,FALSE,FALSE,ham
38,FALSE,FALSE,ham
87,FALSE,FALSE,ham
43,FALSE,FALSE,ham
73,FALSE,FALSE,ham
65,FALSE,FALSE,ham
36,FALSE,FALSE,ham
157,FALSE,FALSE,spam
38,FALSE,FALSE,ham
27,FALSE,FALSE,ham
21,FALSE,FALSE,ham
73,FALSE,FALSE,ham
191,FALSE,FALSE,ham
102,FALSE,FALSE,ham
34,FALSE,FALSE,ham
152,FALSE,FALSE,spam
31,FALSE,FALSE,ham
154,FALSE,FALSE,ham
127,FALSE,TRUE,spam
98,FALSE,FALSE,ham
107,FALSE,FALSE,ham
27,FALSE,FALSE,ham
156,FALSE,FALSE,spam
59,FALSE,FALSE,ham
57,FALSE,FALSE,ham
136,FALSE,FALSE,ham
56,FALSE,FALSE,ham
77,FALSE,FALSE,ham
44,FALSE,FALSE,ham
46,FALSE,FALSE,ham
53,FALSE,FALSE,ham
32,FALSE,FALSE,ham
31,FALSE,FALSE,ham
55,FALSE,FALSE,ham
40,TRUE,FALSE,ham
51,FALSE,FALSE,ham
39,FALSE,FALSE,ham
43,FALSE,FALSE,ham
35,FALSE,FALSE,ham
133,FALSE,FALSE,ham
158,FALSE,FALSE,ham
48,FALSE,FALSE,ham
37,FALSE,FALSE,ham
169,FALSE,FALSE,ham
135,FALSE,FALSE,ham
33,FALSE,FALSE,ham
52,FALSE,FALSE,ham
29,FALSE,FALSE,ham
29,FALSE,FALSE,ham
103,FALSE,FALSE,ham
55,FALSE,FALSE,ham
150,TRUE,FALSE,spam
24,FALSE,FALSE,ham
54,FALSE,FALSE,ham
43,FALSE,FALSE,ham
179,FALSE,FALSE,spam
23,FALSE,FALSE,ham
51,FALSE,FALSE,ham
40,FALSE,FALSE,ham
155,FALSE,FALSE,ham
83,FALSE,FALSE,ham
26,FALSE,FALSE,ham
38,FALSE,FALSE,ham
82,FALSE,FALSE,ham
38,FALSE,FALSE,ham
26,FALSE,FALSE,ham
25,FALSE,FALSE,ham
24,FALSE,FALSE,ham
58,TRUE,FALSE,ham
46,FALSE,FALSE,ham
90,FALSE,FALSE,ham
128,FALSE,FALSE,ham
70,FALSE,FALSE,ham
30,FALSE,FALSE,ham
159,TRUE,FALSE,spam
44,FALSE,FALSE,ham
69,FALSE,FALSE,ham
42,FALSE,FALSE,ham
21,FALSE,FALSE,ham
158,FALSE,FALSE,ham
127,FALSE,FALSE,ham
39,FALSE,FALSE,ham
47,FALSE,FALSE,ham
65,FALSE,FALSE,ham
36,FALSE,FALSE,ham
114,TRUE,FALSE,spam
36,FALSE,FALSE,ham
37,FALSE,FALSE,ham
31,FALSE,FALSE,ham
18,FALSE,FALSE,ham
86,FALSE,FALSE,ham
159,FALSE,FALSE,ham
92,FALSE,FALSE,ham
39,FALSE,FALSE,ham
28,FALSE,FALSE,ham
66,FALSE,FALSE,ham
197,FALSE,FALSE,spam
